company_id,company_key,company_name,company_name_variants,company_size,website,domain,industry,founded_in,founded_raw,description,company_type,annual_revenue,employee_total,company_email,linkedin_url,linkedin_description,state,ndis_direct_support,nursing_care_relevance,position_tier_best,people_count,support_coordinator_count,people_with_email_count,source_batch
a5cc4e8e1d1da89e,northside-enterprise.org.au,Northside Enterprise,,11-50,https://www.northside-enterprise.org.au/,northside-enterprise.org.au,Individual and Family Services,,,"Northside is a community service organisation that supports people with disabilities in living vibrant and inclusive lives. We are driven by the belief that people with disabilities are an integral part of the community, sharing the experience alongside everyone else. This belief is at the heart of our mission to create opportunities that foster inclusion and engagement across all levels of society. Northside is an Accredited NDIS Provider and ACNC Registered Charity.",,,22,,https://www.linkedin.com/company/northside-enterprise-inc/,,NSW,,,B,2,0,1,Triple R NSW Campaign 3 Cold Export
f116af8c62023441,nursenextdoor.com,Nurse Next Door Home Care Services,Nurse Next Door,,https://www.nursenextdoor.com,nursenextdoor.com,,,,,,,,,,,NSW,,,,2,0,0,Triple R NSW Campaign 3 Cold Export
e47268af66dd0aed,odysseyhouse.com.au,Odyssey House NSW,Neami National,51-200,https://odysseyhouse.com.au,odysseyhouse.com.au,Hospitals and Health Care,,,,,,89,,https://www.linkedin.com/company/neami/,,NSW,Unclear,No,A,2,0,2,Triple R NSW Campaign 3 Cold Export
6bc19f29e36dd98a,myguardian.com.au,Opal Healthcare,My Guardian,51-200,https://myguardian.com.au,myguardian.com.au,Hospitals and Health Care,,,"Everything we do at My Guardian is based on one simple philosophy: A lifelong vocation for serving others with a heart.

We transform home care for all ages and abilities, offering innovative, quality services to enhance your well-being. Helping you stay healthy, safe, and engaged at home, your well-being is at the centre of what we do. ""Your FIRST choice for Aged & Disability Care"" isn't just our slogan;  it's part of our mission that is integrated in our DNA, that being the industry leader for in-home care.

My Guardian 
Your FIRST choice for Aged & Disability Care",,,82,,https://www.linkedin.com/company/my-guardian/,,NSW,Unclear,No,A,2,0,2,Triple R NSW Campaign 3 Cold Export
518f35c085d8ca24,openarms.gov.au,Open Arms,,51-200,https://openarms.gov.au,openarms.gov.au,Government Administration,,,"Open Arms - Veterans & Families Counselling provides professional, military aware, support to all current and former serving ADF personnel and their families. Confidential counselling to support mental health and wellbeing is available 24/7. Open Arms also run group programs and suicide prevention training.

Open Arms counsellors have an understanding of military culture and can work with clients to find effective solutions for improved mental health and wellbeing.

If you are looking for counselling and support services, call us any time on 1800 011 046.

As a user of Open Arms social media, you may express your views, comments, ideas, insights and feedback about our service.

For guidelines on our social media acceptable use policy - https://www.openarms.gov.au/about/social-media-policy",,,191,,https://www.linkedin.com/company/openarms/,,NSW,Unclear,No,A,2,0,0,Triple R NSW Campaign 3 Cold Export
2f0723a1f7a457d8,oxleyhomecare.com.au,Oxley Home Care,,11-50,https://www.oxleyhomecare.com.au/,oxleyhomecare.com.au,Consumer Services,,,"Oxley Home Care is an award-winning, nationally accredited family owned and operated business, based locally in Belrose NSW. For the last 10 years Oxley Home Care’s staff have been providing Private Care, Home Care, Nursing and Allied Health Support that enables people, regardless of their age, to live independently in their own home throughout the Sydney Metropolitan area. 
As a Registered Nurse with over 30 years’ experience, founder Gilian Douglass is passionate about delivering a person centred approach to care, ensuring that her clients enjoy a better quality of life and maintain their social and community connections. 

Oxley Home Care deliver a range of quality in-home care services to a variety of clients. The core category of services we deliver include;

•	Private Clients -  including Self-funded retirees who want some in-home support to stay living in their own home
•	Home Care Packages - for clients who have been assessed by MY Aged Care and ACAT for a Home Care Package and are eligible for Government subsidised care
•	Veteran Clients - Domestic support, low level personal care and respite, and Community Nursing care for Veterans and their widows/widowers 
•	Nursing and Allied Health - support for clients who may need to access additional support on a temporary or long term basis to supplement other care needs or support requirements
•	Brokerage Agencies – support requests from Government agencies or other businesses who request support from Oxley Home Care’s Care Workers based on skills, availability and geographical location",,,25,,https://www.linkedin.com/company/oxley-home-care/,,NSW,Yes,No,A,2,0,2,Triple R NSW Campaign 3 Cold Export
1d65fe323407f0ee,parramattamission.org.au,Parramatta Mission,,51-200,https://parramattamission.org.au/,parramattamission.org.au,Non-profit Organizations,,,"Parramatta Mission is a part of the Uniting Church in Australia and has been dedicated to assisting the most vulnerable and disadvantaged in the community for over 50 years.

Our Meals Plus service in the heart of Parramatta opens its doors each day to individuals and families from all walks of life who may be facing crisis or hardship in regard to housing, food, mental and physical health, and those requiring meals and other necessities. Each day we fulfil our purpose of being a Community Transforming Lives, in big ways and in small.

Meals Plus is where people who may be experiencing homelessness, facing crisis, living with mental health issues or facing isolation and disadvantage can come to find assistance. The service is open during the day and provides breakfast and lunch Monday to Friday. Throughout the week, approximately 250 meals are served each day to those in need. We also provide food parcels, essentials and hygiene care products to struggling individuals and families, and additional onsite services including clothing washing facilities and showers.

We continue to grow our offering of additional support services onsite through our expanded consortium hub to assist our guests which includes the likes of housing services, Centrelink, Service NSW, financial aid, legal aid, and various health services.

We know that it is not enough to provide food and find safe secure housing for someone. The ability to provide training, education and employment opportunities ensures that we are protecting individuals from future stress and possible homelessness, giving them the skills to succeed long term.

With no government funding, we rely in donations and support from local organisations and individuals to continue to serve those most in need.",,,57,,https://www.linkedin.com/search/results/all/?keywords=Parramatta+Mission,,NSW,Unclear,No,A,2,0,0,Triple R NSW Campaign 3 Cold Export
f9df3378aad94938,peninsulavillages.com.au,Peninsular Villages,Peninsula Villages,,https://peninsulavillages.com.au/,peninsulavillages.com.au,,,,,,,,,https://www.linkedin.com/company/peninsula-villages/,,NSW,Unclear,Yes,A,2,0,2,Triple R NSW Campaign 3 Cold Export
648c0ddec237675d,plancare.com.au,PlanCare,,11-50,https://plancare.com.au,plancare.com.au,Hospitals and Health Care,,,"PlanCare is a healthcare-at-home platform and service that enables our older generation to self-manage their care and support, giving them more choice and control and access to more services and providers at a lower cost than the traditional care model.

PlanCare connects the over 65’s Healthcare-At-Home Ecosystem, from those requiring support, their family members and caregivers to the providers they use and the funding they need.

Our innovative platform brings everyone together to reduce the stress of coordinating supports and provide clarity on supports, including fund and budget management, whilst monitoring the well-being of our users.",,,44,,https://www.linkedin.com/company/myplancare/,,NSW,Unclear,Yes,A,2,0,1,Triple R NSW Campaign 3 Cold Export
6787ba075ce25786,prestigeinhomecare.com.au,Prestige Inhome Care,,,https://www.prestigeinhomecare.com.au,prestigeinhomecare.com.au,,,,,,,,,,,VIC,Yes,Yes,A,2,0,0,Triple R VIC Campaign 3 Cold Export
e80721793c24ae14,private,Private,,,No website found,private,,,,,,,,,,,VIC,Yes,No,A,2,0,0,Triple R VIC Campaign 3 Cold Export
eeec169888f2fc64,proveda.com,Proveda,,,https://proveda.com/,proveda.com,,,,,,,,,,,NSW,Yes,No,A,2,0,1,Triple R NSW Campaign 3 Cold Export
a88117a3b84c40bf,ruscare.com.au,RUSCARE,Ruscare,,https://ruscare.com.au,ruscare.com.au,,,,,,,,,,,VIC,No,No,A,2,0,1,Triple R VIC Campaign 3 Cold Export
1286a5e1f14c343d,ramsayhealth.com,Ramsay Health Care,,,https://www.ramsayhealth.com/,ramsayhealth.com,,,,,,,,,,,NSW,Yes,Yes,A,2,0,1,Triple R NSW Campaign 3 Cold Export
c84dc3fd9d648b1e,retireaustralia.com.au,RetireAustralia,,51-200,https://retireaustralia.com.au,retireaustralia.com.au,Hospitals and Health Care,,,"RetireAustralia is a leading owner, operator and developer of retirement villages with a focus on creating thriving communities where older Australians live the life they choose in their own home.

Every day, we strive to better serve our residents through the homes we build, the communities we create, and the services we provide.

Our portfolio is comprised of unique retirement communities located across New South Wales, Queensland and South Australia, offering a continuum of care from independent living, through to high care.

From city to country to coast – we guarantee older Australians a welcoming and secure environment with the freedom and support to live life on their own terms.

Throughout our operations, there is a consistently high standard of operation underpinned by a nimble and empowered workforce with vast experience and skills.  Our culture of care ensures that our residents and their families have the best possible experience throughout their time in a RetireAustralia community.

In recent years, we have cultivated our development expertise. We have extended several existing communities and are planning and developing new purpose-built communities in areas with high demand for quality seniors living.

Ultimately, our vision is to be a leading provider of integrated care and independent living communities for older Australians.",,,198,,https://www.linkedin.com/company/retireaustralia/,,NSW,,,B,2,0,2,Triple R NSW Campaign 3 Cold Export
83fb6dbdd396fde4,royalrehabgroup.com.au,Royal Rehab,,,https://royalrehabgroup.com.au/,royalrehabgroup.com.au,,,,,,,,,https://www.linkedin.com/company/royal-rehab/,,NSW,Unclear,Yes,A,2,0,2,Triple R NSW Campaign 3 Cold Export
438da211cd8c5281,rymanhealthcare.co.nz,Ryman Healthcare,,,https://www.rymanhealthcare.co.nz/,rymanhealthcare.co.nz,,,,,,,,,,,VIC,,,B,2,0,0,Triple R VIC Campaign 3 Cold Export
3f113038c08ecdb8,ssi.inc,SSI,,,https://ssi.inc/,ssi.inc,,,,,,,,,,,NSW,,,,2,0,1,Triple R NSW Campaign 3 Cold Export
6d09574e3e9b9fe4,secure.shsm.org,Sacred Heart Mission,,,https://secure.shsm.org,secure.shsm.org,,,,,,,,,,,VIC,Unclear,No,A,2,0,0,Triple R VIC Campaign 3 Cold Export
4420b134cc33d63a,samaritans.org.au,Samaritans Foundation,,51-200,https://samaritans.org.au,samaritans.org.au,Individual and Family Services,,,"Samaritans works extensively with locals who have a disability, carers, families & children, young people, those with mental health concerns as well as the wider community.

Samaritans operates exclusively in the Central Coast, Hunter, Mid North Coast & Central Western regions of New South Wales.",,,184,,https://www.linkedin.com/company/samaritans-foundation/,,NSW,Unclear,No,A,2,0,2,Triple R NSW Campaign 3 Cold Export
4679bb470d255581,scalabrini.com.au,Scalabrini Villages,SCALABRINI VILLAGE,,https://www.scalabrini.com.au,scalabrini.com.au,,,,,,,,,,,NSW,Unclear,No,A,2,0,1,Triple R NSW Campaign 3 Cold Export
76d6939984cd556b,scentregroup.com,Scentre Group,Uniting,1001-5000,https://www.scentregroup.com/,scentregroup.com,Real Estate,,,"Scentre Group owns 42 Westfield destinations with 37 located in Australia and five in New Zealand. 

Westfield destinations are strategically located in close proximity to the majority of the population in Australia and New Zealand, and form part of the social fabric of the communities we serve.

Our Purpose is creating extraordinary places, connecting and enriching communities. 

We are focused on our customers and creating more reasons for more people to visit our Westfield destinations more often and for longer.

We have the capabilities and expertise within our team to design, construct, operate, manage and market our platform. Our workforce includes approximately 75 professions reflecting the diversity of our capabilities and talent.

In striving to achieve our Purpose we are guided by our values – our DNA – which underpin the standards we expect of ourselves and of others. Our DNA is a central part of our approach to business integrity and our Code of Conduct. 

Our talent vision is to be the place where talent thrives and when you work with us, we promise to respect, inspire and develop you, and that you will do work that matters. We provide a unique and sought-after employee experience, fostering a workplace where everyone feels they belong and offering a range of unique benefits.

We are a responsible and sustainable business with a focus on four key areas - community, people, environment and economic performance. 

Scentre Group acknowledges the Traditional Owners and communities of the lands on which our business operates. We pay our respect to Aboriginal and Torres Strait Islander cultures and to their Elders past and present. We recognise the unique role of Māori as Tangata Whenua of Aotearoa/New Zealand.",,,2016,,https://www.linkedin.com/company/hillebrand-shaw-co/,,NSW,,,B,2,0,2,Triple R NSW Campaign 3 Cold Export
13b177397b233d84,sonder.com,Sonder,,,https://www.sonder.com/,sonder.com,,,,,,,,,,,NSW,,,,2,0,1,Triple R NSW Campaign 3 Cold Export
876af298ba47dbd8,advancediversity.org.au,St George Migrant Resource Centre,Advance Diversity Services,11-50,https://advancediversity.org.au,advancediversity.org.au,Civic and Social Organizations,,,"Advance Diversity Services (ADS) is a leading non-profit organisation that builds community, brings cultures together and promotes justice, equality and respect.

We provide a range of community, aged care, family, disability and settlement services to enhance the health, wellbeing and community connections of individuals and families in St George, the Sutherland Shire, and inner Sydney.",,,32,,https://www.linkedin.com/search/results/all/?keywords=Advance+Diversity+Services,,NSW,Yes,Yes,A,2,0,1,Triple R NSW Campaign 3 Cold Export
a33c557b8c6263e5,svcs.org.au,St Vincent's Care Services,John Paul Village,,https://www.svcs.org.au/retirement-living/nsw/sydney/heathcote,svcs.org.au,,,,,,,,,,,NSW,Yes,No,A,2,0,1,Triple R NSW Campaign 3 Cold Export
442a8410938e74c7,steppingstonehouse.com.au,Stepping Stone House,,51-200,https://steppingstonehouse.com.au,steppingstonehouse.com.au,Non-profit Organizations,,,"Stepping Stone House provides a safe place for children and young people at risk of, or experiencing, homelessness.  We assist those in our care to begin to heal, build resilience, create connection and become the very best they can be.

For over 35 years, Stepping Stone House has been a dedicated community providing long-term accommodation and exceptional support for young people aged 12-24 years.

Our vision is to end child and youth homelessness in Australia.",,,58,,https://www.linkedin.com/company/stepping-stone-house/,,NSW,Unclear,No,A,2,0,2,Triple R NSW Campaign 3 Cold Export
ce5894be70af98e1,successworks.org.au,Success Works Partners,,11-50,https://successworks.org.au/,successworks.org.au,Community Services,,,"Success Works unlocks the potential of women with a criminal record through our mentoring program, one-to-one support, and job readiness workshops. We also work with employers to help them address structural issues that create barriers to these women finding employment.
Our vision is a world where women who have been impacted by the criminal justice system face ZERO discrimination in recruitment and employment.
Success Works Partners is a culturally safe, independent, not-for-profit social enterprise with deductible gift recipient (DGR) status. Our partnership model transforms the lives of women affected by the criminal justice system by empowering them to present themselves to an employer who sees their skills and potential and not the record. We break down the barriers to employment for women with a criminal record through employer engagement, training and advocating for change. All of our client-facing staff have lived-experience.
Success Works acknowledges the Traditional Custodians of the lands where we work. We acknowledge the disproportionate number of Indigenous, Aboriginal and Torres Strait Islander Peoples in the criminal justice system and the impact on women, children and communities. We pay our respects to Elders past and present.",,,18,,https://www.linkedin.com/company/success-works-partners/,,NSW,No,No,A,2,0,1,Triple R NSW Campaign 3 Cold Export
496bf7b3fd8f3a39,schs.com.au,Sunraysia Community Health Services,,,https://schs.com.au/,schs.com.au,,,,,,,,,,,VIC,,,,2,0,0,Triple R VIC Campaign 3 Cold Export
63cafcb5e40d3628,jnc.org.au,THE JUNCTION NEIGHBOURHOOD CENTRE,The JNC,11-50,https://jnc.org.au,jnc.org.au,,,2001-11-20T00:00:00.000Z,,,,13,,https://www.linkedin.com/company/the-junction-neighbourhood-centre-inc/,,NSW,No,No,A,2,0,2,Triple R NSW Campaign 3 Cold Export
783e16e550670c05,taldumande.org.au,Taldumande Youth Services,,11-50,https://www.taldumande.org.au/,taldumande.org.au,Non-profit Organizations,,,"Taldumande Youth Services (TYS) is a not-for-profit organisation that was established in 1976. It provides support for vulnerable and homeless children and young people (YP) aged 12-24 years old and their families. Taldumande serves children and young people across Greater Sydney. 
TYS is an accredited community housing provider with the National Regulatory for Community Housing and recently attained certificate level accreditation with the Australian Service Excellent Standards (ASES). ASES is a quality improvement program that aims to assist non-government organisations improve their business systems, management practices and service delivery. 
Taldumande delivers support through programs and services including:
•	Homelessness services
•	Family services
•	Justice Services
•	Outreach programs
•	Modern Slavery – Forced Marriage program.

On any given night, TYS has over 70 children and young people in residence aged 12 to 24.",,,38,,https://www.linkedin.com/company/taldumandeyouthservices/,,NSW,Yes,No,A,2,0,2,Triple R NSW Campaign 3 Cold Export
61ec76a8ee250fd8,thecareside.com.au,The CareSide,,51-200,https://thecareside.com.au,thecareside.com.au,Hospitals and Health Care,,,"The CareSide is a national provider delivering the highest quality home care at the lowest price. More than just the industry’s best value, we take the utmost pride in the care we provide. That’s why our clients get the same caregivers every time, precisely at the times they choose, with no locked-in contracts, no hidden fees, and a 100% money-back guarantee.

Our team removes the complexities of home care by helping care recipients and their families navigate complicated government rules and regulations, all while optimising the amount of care they receive under their Home Care Packages. We back our professional expertise with unrivalled customer service and a proven track record that includes more than one million hours of premium home care.",,,69,,https://www.linkedin.com/company/thecareside/,,NSW,Yes,No,A,2,0,2,Triple R NSW Campaign 3 Cold Export
db471449144fa798,haymarket.org.au,The Haymarket Foundation,the haymarket Foundation,,https://www.haymarket.org.au/,haymarket.org.au,,,,,,,,,https://www.linkedin.com/search/results/all/?keywords=the+haymarket+Foundation,,NSW,Unclear,No,A,2,0,1,Triple R NSW Campaign 3 Cold Export
116e9140bf8626c9,tripolimena.org.au,Tripoli and mena organisation,Tripoli and mena association,,https://www.tripolimena.org.au,tripolimena.org.au,,,,,,,,,,,NSW,,,B,2,0,0,Triple R NSW Campaign 3 Cold Export
0ace5633f662bce7,twenty10.org.au,Twenty10 NSW,,11-50,https://twenty10.org.au,twenty10.org.au,Mental Health Care,,,"We work with people across Sydney and New South Wales who are lesbian, gay, bisexual, transgender and gender diverse, nonbinary, intersex, questioning, queer, asexual and more (LGBTIQA+) and others of diverse genders and sexualities, their families and communities.

We are a Sydney based service working across New South Wales, providing a broad range of specialised services for young people 12-25 including housing, mental health, counselling and social support. For adults we provide social support and for people of all ages we offer telephone support and webchat as the NSW provider for the national QLife project. We also offer inclusivity training and consulting for organisations and service providers across most sectors.

Check out our Twenty10 events and programs at www.twenty10.org.au",,,40,,,,NSW,Yes,Yes,A,2,0,2,Triple R NSW Campaign 3 Cold Export
fee2d78806935fd5,unitedlink.com.au,United Link Care Services,,2-10,https://unitedlink.com.au,unitedlink.com.au,Home Health Care Services,,2001-01-10T00:00:00.000Z,,,,7,,https://www.linkedin.com/search/results/all/?keywords=Upwards+Living,,NSW,Yes,No,A,2,0,1,Triple R NSW Campaign 3 Cold Export
52087fc020de8d26,unitedforcare.com.au,United for Care,,,https://www.unitedforcare.com.au/,unitedforcare.com.au,,,,,,,,,,,NSW,Yes,Yes,A,2,0,1,Triple R NSW Campaign 3 Cold Export
fdef0f68f287d5ef,uca.org.au,Uniting Care Ageing,UnitingCare Ageing,2-10,https://uca.org.au,uca.org.au,Hospitals and Health Care,,2001-01-10T00:00:00.000Z,,,,6,,https://www.linkedin.com/company/uniting-care-ageing/,,NSW,Unclear,No,A,2,0,0,Triple R NSW Campaign 3 Cold Export
67820568241d6887,upretyhomecare.com.au,Uprety Home Care,,11-50,https://upretyhomecare.com.au,upretyhomecare.com.au,Hospitals and Health Care,,2001-11-20T00:00:00.000Z,"ABOUT US
We are NSW based support work and home care providing company for people living with Disability and elder Australians who want to live in their home to keep the independence with assessed assistance. We operate all around NSW and ACT. Our team is incorporated with experienced Registered Nurses who are Australian or overseas qualified, Personal Care Assistance, Support worker, cleaners, and many more.

We are an NDIS registered provider. We cater for NDIS and Home Care (Private). At Uprety Home Care our direction is led by your choice, assessed care needs, and goals by providing key services to those who seek support."" 
We pride ourselves on tailoring to keep your independence at home, no matter what your requirements are.

OUR VISION
Our vision is to provide care to the people who wish to keep themselves independent and live in their own home (with government funds or privately funded)",,,13,,https://www.linkedin.com/company/uprety-home-care/,,NSW,Yes,Yes,A,2,0,1,Triple R NSW Campaign 3 Cold Export
954449b81ccbe756,vaseyrslcare.org.au,Vasey RSL Care,,,https://www.vaseyrslcare.org.au/,vaseyrslcare.org.au,,,,,,,,,,,VIC,No,Yes,A,2,0,1,Triple R VIC Campaign 3 Cold Export
35ce0d9b9cb52150,vincentcare.org.au,VincentCare Victoria,,,https://www.vincentcare.org.au/,vincentcare.org.au,,,,,,,,,,,VIC,Yes,Yes,A,2,0,1,Triple R VIC Campaign 3 Cold Export
7bab85d656849336,visionaustralia.org,Vision Australia,,501-1000,https://visionaustralia.org,visionaustralia.org,Non-profit Organizations,,,"Vision Australia is a leading national provider of blindness and low vision services in Australia. We work in partnership with Australians who are blind or have low vision to help them achieve the possibilities they choose in life.

We provide services and support for clients through Vision Australia centres in NSW, ACT, Queensland and Victoria. Clinics are also held in other locations and there are outreach services to the Northern Territory and Tasmania.

Wherever you are and whatever you need the friendly and experienced staff at our national contact centre can help - just call 1300 84 74 66.",,,914,,https://www.linkedin.com/company/vision-australia/,,NSW,Yes,No,A,2,0,1,Triple R NSW Campaign 3 Cold Export
9df0368148f94a1a,wayss.org.au,wayss,,,https://www.wayss.org.au/,wayss.org.au,,,,,,,,,,,VIC,Unclear,No,A,2,0,0,Triple R VIC Campaign 3 Cold Export
9bcb3ebb9bea533f,tenderlovingcareagedcare.com.au,365 Care,,2-10,https://tenderlovingcareagedcare.com.au,tenderlovingcareagedcare.com.au,Individual and Family Services,,2001-01-10T00:00:00.000Z,"Tender Loving Care Aged Care is an NDIS & Aged Care Registered provider servicing NSW, QLD, VIC, SA & ACT. Tender Loving Care  Aged Care guides clients on getting the most out of NDIS funding and Home Care Packages, maximising their accessibility, choice, and control. With a motivating vision to nurture and
empower those with disabilities and aged care. Tender Loving Care Aged Care encourages and supports learning opportunities allowing individuals to connect with the local community and successfully achieve their life goals.",,,9,,https://www.linkedin.com/company/365care/,,NSW,Unclear,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
aea56b9977b5bc06,365care.com.au,365care in home aged care and disability,,,https://365care.com.au/,365care.com.au,,,,,,,,,,,NSW,Yes,Yes,A,1,0,0,Triple R NSW Campaign 3 Cold Export
0a3059794329f1ad,4cyte.com.au,4Cyte Pathology,,,https://www.4cyte.com.au/,4cyte.com.au,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
dc3725d049cb7b4a,acihomecare.com,ACI Home Care,,,https://acihomecare.com/,acihomecare.com,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
74161b28ad6960cd,acmhk.com,ACM Group,,,https://acmhk.com,acmhk.com,,,,,,,,,,,NSW,,,C,1,0,1,Triple R NSW Campaign 3 Cold Export
f974a98d835238cd,us.acon24.com,ACON,,,https://us.acon24.com/,us.acon24.com,,,,,,,,,,,NSW,Yes,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
47b85ec42f32469f,acso.us,ACSO,,,https://acso.us/,acso.us,,,,,,,,,,,VIC,Unclear,No,A,1,0,0,Triple R VIC Campaign 3 Cold Export
668808de1671c32f,acso.org.au,ACSO Australia,,,https://www.acso.org.au/,acso.org.au,,,,,,,,,,,VIC,Unclear,Yes,A,1,0,1,Triple R VIC Campaign 3 Cold Export
ac5771698912be36,adec.org,ADEC,,,https://adec.org,adec.org,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
b7885c8ded710bb3,adssilimited.com.au,ADSSI,,51-200,https://adssilimited.com.au,adssilimited.com.au,Hospitals and Health Care,,,"ADSSI Limited, trading as Adssi In-home Support, Dungog & District Neighbourcare, Maitland Community Care Services and Beresfield Community Care, provides practical support to help people remain living safely and independently at home. Various programs support people living with disability as well as frail aged, to remain at home including transport, Meals on Wheels, respite, meal preparation, household chores, lawns and gardens, home maintenance and modifications, social support, NDIS support, Occupational Therapy, Physiotherapy, in-home nursing, wellbeing groups and more.
We've been supporting people in our communities for over 30 years'.",,,63,,https://www.linkedin.com/company/adssilimited/,,NSW,Yes,No,A,1,0,0,Triple R NSW Campaign 3 Cold Export
a8e313022be6de7a,ahrsupports.org,AHR Supports,,,https://ahrsupports.org/,ahrsupports.org,,,,,,,,,https://www.linkedin.com/company/ahrsupports/,,NSW,,,B,1,0,1,Triple R NSW Campaign 3 Cold Export
0d894c0ba736f0dc,aia.com,AIA,,10001+,https://aia.com,aia.com,Insurance,,,"AIA Group Limited and its subsidiaries (collectively “AIA” or the “Group”) comprise the largest independent publicly listed pan-Asian life insurance group. It has a presence in 18 markets – wholly-owned branches and subsidiaries in Mainland China, Hong Kong SAR(1), Thailand, Singapore, Malaysia, Australia, Cambodia, Indonesia, Myanmar, New Zealand, the Philippines, South Korea, Sri Lanka, Taiwan (China), Vietnam, Brunei and Macau SAR(2), and a 49 per cent joint venture in India. In addition, AIA has a 24.99 per cent shareholding in China Post Life Insurance Co., Ltd.

The business that is now AIA was first established in Shanghai more than a century ago in 1919. It is a market leader in Asia (ex-Japan) based on life insurance premiums and holds leading positions across the majority of its markets. It had total assets of US$328 billion as of 30 June 2025. 

AIA meets the long-term savings and protection needs of individuals by offering a range of products and services including life insurance, accident and health insurance and savings plans. The Group also provides employee benefits, credit life and pension services to corporate clients. Through an extensive network of agents, partners and employees across Asia, AIA serves the holders of more than 43 million individual policies and over 16 million participating members of group insurance schemes.

AIA Group Limited is listed on the Main Board of The Stock Exchange of Hong Kong Limited under the stock codes “1299” for HKD counter and “81299” for RMB counter with American Depositary Receipts (Level 1) traded on the over-the-counter market under the ticker symbol “AAGIY”.

(1)	Hong Kong SAR refers to the Hong Kong Special Administrative Region. 
(2)	Macau SAR refers to the Macau Special Administrative Region.",,,46648,,https://www.linkedin.com/company/aia/,,NSW,Unclear,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
c5a4080081c62fc6,aia.com.au,AIA Australia,,,https://www.aia.com.au/,aia.com.au,,,,,,,,,,,VIC,,,,1,0,1,Triple R VIC Campaign 3 Cold Export
a92b8b160196dddb,homebyames.com,AMES,,,https://www.homebyames.com/en-us/,homebyames.com,,,,,,,,,,,VIC,Yes,Yes,A,1,0,0,Triple R VIC Campaign 3 Cold Export
e50e7f665ed0de37,amp.com.au,AMP,,,https://www.amp.com.au,amp.com.au,,,,,,,,,https://www.linkedin.com/company/amp/,,NSW,Yes,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
48274b873f70a74e,ampeyou.com,AMPEY,,,https://ampeyou.com,ampeyou.com,,,,,,,,,,,NSW,Unclear,No,A,1,0,0,Triple R NSW Campaign 3 Cold Export
0b775c65357e1e4b,abbott.com,Abbott,,,https://www.abbott.com/,abbott.com,,,,,,,,,,,NSW,Unclear,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
355ff67566a58d48,ability-plus.org,Ability Plus,,,https://ability-plus.org/,ability-plus.org,,,,,,,,,,,VIC,No,Yes,A,1,0,0,Triple R VIC Campaign 3 Cold Export
50a026082ea610fa,ableagedcare.com.au,Able Aged Care Australia,,,https://www.ableagedcare.com.au/,ableagedcare.com.au,,,,,,,,,https://www.linkedin.com/company/able-aged-care-australia/,,NSW,Yes,No,A,1,0,0,Triple R NSW Campaign 3 Cold Export
53adc01e5c95d05a,ableaustralia.org.au,Able Australia,,,https://ableaustralia.org.au/,ableaustralia.org.au,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
7b061078761811d4,yorku.ca,Abled Care Services,,10001+,https://yorku.ca,yorku.ca,Higher Education,,,"York University is a diverse community of students, faculty, and staff driving positive change.  

As one of the largest post-secondary communities in the world and with a uniquely global perspective, we are driven by passion and purpose as part of a forward-thinking collective bringing enduring values and new ideas to complex societal challenges.  

The York University staff and faculty community benefit from opportunities for career advancement, learning and development, and personal growth while creating positive change for our students and broader communities.",,,10934,,https://www.linkedin.com/company/abled-care-services,,NSW,Yes,Yes,A,1,0,1,Triple R NSW Campaign 3 Cold Export
ef89f2f832572875,novus.ua,Ablencare,,201-500,https://novus.ua,novus.ua,General Retail,,,"Мережа супермаркетів, торгових центрів і магазинів NOVUS в Україні",,,430,,https://www.linkedin.com/search/results/all/?keywords=Ablencare,,NSW,Yes,No,A,1,0,0,Triple R NSW Campaign 3 Cold Export
26885c4728123825,aes.org.au,Aboriginal Employment Strategy,,51-200,https://aes.org.au,aes.org.au,Non-profit Organizations,,,"We have a bold vision and a clear challenging mission.

It is deliberately brave, deliberately stretching because we have serious work to do in Australia.

The task that faces us is important, urgent and huge. Our vision needs to measure up to that task, because where our vision leads, our organisation will surely follow.

The AES is a 100% Indigenous managed national not-for-profit recruitment company.

Being wholly Indigenous gives us the ""Know How"" to match the right career seekers to the right opportunities, to achieve great retention rates. No other Recruitment organisation offers this kind of expertise, commitment and value.

please refer to www.aes.org.au

We currently have teams in the following regions servicing multiple dynamic communities;

NSW - Redfern, Penrith, Campbelltown, Newcastle, Tamworth, Dubbo, Moree, Kempsey and Coffs Harbour

QLD - Nundah, Goodna

NT - Darwin",,,94,,https://www.linkedin.com/company/aboriginal-employment-strategy-ltd/,,NSW,Unclear,No,A,1,0,1,Triple R NSW Campaign 3 Cold Export
4fbf99755f8c490c,absolute.care,Absolute Care & Health,,,https://absolute.care/,absolute.care,,,,,,,,,,,VIC,,,,1,0,0,Triple R VIC Campaign 3 Cold Export
